광주광역시,29,동구,1,동구남구을,"충장동, 동명동, 계림1동, 계림2동, 산수1동, 산수2동, 지산1동, 지산2동, 서남동, 학동, 학운동, 지원1동, 지원2동, 양림동(남구), 방림1동(남구), 방림2동(남구), 사직동(남구), 백운1동(남구), 백운2동(남구)"
광주광역시,29,서구,2,서구갑,"양동, 양3동, 농성1동, 농성2동, 광천동, 유덕동, 치평동, 상무1동, 화정1동, 화정2동, 동천동"
광주광역시,29,서구,2,서구을,"상무2동, 화정3동, 화정4동, 서창동, 금호1동, 금호2동, 풍암동"
광주광역시,29,북구,4,북구갑,"중흥1동, 중흥동, 중앙동, 임동, 신안동, 우산동, 풍향동, 문화동, 문흥1동, 문흥2동, 두암1동, 두암2동, 두암3동, 오치1동, 오치2동, 석곡동"
광주광역시,29,북구,4,북구을,"용봉동, 운암1동, 운암2동, 운암3동, 동림동, 삼각동, 일곡동, 매곡동, 건국동, 양산동, 신용동"
광주광역시,29,광산구,5,광산구갑,"송정1동, 송정2동, 도산동, 신흥동, 어룡동, 우산동, 월곡1동, 월곡2동, 운남동, 동곡동, 평동, 삼도동, 본량동"
광주광역시,29,광산구,5,광산구을,"비아동, 첨단1동, 첨단2동, 신가동, 신창동, 수완동, 하남동, 임곡동"
대전광역시,30,동구,1,동구,"중앙동, 신인동, 효동, 판암1동, 판암2동, 용운동, 대동, 자양동, 가양1동, 가양2동, 용전동, 성남동, 홍도동, 삼성동, 대청동, 산내동"
대전광역시,30,중구,2,중구,"은행선화동, 목동, 중촌동, 대흥동, 문창동, 석교동, 대사동, 부사동, 용두동, 오류동, 태평1동, 태평2동, 유천1동, 유천2동, 문화1동, 문화2동, 산성동"
대전광역시,30,서구,3,서구갑,"복수동, 도마1동, 도마2동, 정림동, 변동, 괴정동, 가장동, 내동, 가수원동, 도안동, 관저1동, 관저2동, 기성동"
대전광역시,30,서구,3,서구을,"용문동, 탄방동, 둔산1동, 둔산2동, 둔산3동, 갈마1동, 갈마2동, 월평1동, 월평2동, 월평3동, 만년동"
대전광역시,30,유성구,4,유성구갑,"진잠동, 학하동, 원신흥동, 상대동, 온천1동, 온천2동, 노은1동"
대전광역시,30,유성구,4,유성구을,"노은2동, 노은3동, 신성동, 전민동, 구즉동, 관평동"
대전광역시,30,대덕구,5,대덕구,"오정동, 대화동, 회덕동, 비래동, 송촌동, 중리동, 법1동, 법2동, 신탄진동, 석봉동, 덕암동, 목상동"
울산광역시,31,중구,1,중구,"학성동, 반구1동, 반구2동, 복산동, 성안동, 중앙동, 우정동, 태화동, 다운동, 병영1동, 병영2동, 약사동"
울산광역시,31,남구,2,남구갑,"신정1동, 신정2동, 신정3동, 신정4동, 신정5동, 삼호동, 무거동, 옥동"
울산광역시,31,남구,2,남구을,"달동, 삼산동, 야음장생포동, 대현동, 수암동, 선암동"
울산광역시,31,동구,3,동구,"방어동, 일산동, 화정동, 대송동, 전하1동, 전하2동, 남목1동, 남목2동, 남목3동"
울산광역시,31,북구,4,북구,"농소1동, 농소2동, 농소3동, 강동동, 효문동, 송정동, 양정동, 염포동"
울산광역시,31,울주군,5,울주군,"범서읍, 온산읍, 언양읍, 온양읍, 청량읍, 삼남읍, 서생면, 웅촌면, 두동면, 두서면, 상북면, 삼동면"
세종특별자치시,51,세종특별자치시,1,세종특별자치시갑,"부강면, 금남면, 장군면, 한솔동, 도담동, 보람동, 새롬동, 대평동, 소담동, 다정동, 반곡동, 어진동, 나성동"
세종특별자치시,51,세종특별자치시,1,세종특별자치시을,"조치원읍, 연기면, 연동면, 연서면, 전의면, 전동면, 소정면, 아름동, 종촌동, 고운동, 해밀동"
경기도,41,수원시장안구,1,수원시갑,"파장동, 정자1동, 정자2동, 정자3동, 영화동, 송죽동, 조원1동, 조원2동, 연무동"
경기도,41,수원시권선구,2,수원시을,"평동, 서둔동, 구운동, 금곡동, 호매실동, 입북동, 율천동(수원시장안구)"
경기도,41,수원시팔달구,3,수원시병,"행궁동, 매교동, 매산동, 고등동, 화서1동, 화서2동, 지동, 우만1동, 우만2동, 인계동, 세류1동(수원시권선구)"
경기도,41,수원시영통구,4,수원시정,"매탄1동, 매탄2동, 매탄3동, 매탄4동, 원천동, 광교1동, 광교2동, 영통1동"
경기도,41,수원시권선구,2,수원시무,"세류2동, 세류3동, 권선1동, 권선2동, 곡선동, 영통2동(수원시영통구), 영통3동(수원시영통구), 망포1동(수원시영통구), 망포2동(수원시영통구)"
경기도,41,성남시수정구,5,성남시수정구,"신흥1동, 신흥2동, 신흥3동, 태평1동, 태평2동, 태평3동, 태평4동, 수진1동, 수진2동, 단대동, 산성동, 양지동, 복정동, 위례동, 신촌동, 고등동, 시흥동"
경기도,41,성남시중원구,6,성남시중원구,"성남동, 중앙동, 금광1동, 금광2동, 은행1동, 은행2동, 상대원1동, 상대원2동, 상대원3동, 하대원동, 도촌동"
경기도,41,성남시분당구,7,성남시분당구갑,"서현1동, 서현2동, 이매1동, 이매2동, 야탑1동, 야탑2동, 야탑3동, 판교동, 삼평동, 백현동, 운중동"
경기도,41,성남시분당구,7,성남시분당구을,"분당동, 수내1동, 수내2동, 수내3동, 정자동, 정자1동, 정자2동, 정자3동, 금곡동, 구미동, 구미1동"
경기도,41,의정부시,8,의정부시갑,"의정부1동, 의정부2동, 호원1동, 호원2동, 가능동, 흥선동, 녹양동"
경기도,41,의정부시,8,의정부시을,"장암동, 신곡1동, 신곡2동, 송산1동, 송산2동, 송산3동, 자금동"
경기도,41,안양시만안구,9,안양시만안구,"안양1동, 안양2동, 안양3동, 안양4동, 안양5동, 안양6동, 안양7동, 안양8동, 안양9동, 석수1동, 석수2동, 충훈동, 박달1동, 박달2동"
경기도,41,안양시동안구,10,안양시동안구갑,"비산1동, 비산2동, 비산3동, 부흥동, 달안동, 관양동, 인덕원동, 부림동"
경기도,41,안양시동안구,10,안양시동안구을,"평촌동, 평안동, 귀인동, 호계1동, 호계2동, 호계3동, 범계동, 신촌동, 갈산동"
경기도,41,부천시오정구,11,부천시갑,"성곡동, 원종1동, 원종2동, 고강본동, 고강1동, 오정동, 신흥동, 심곡1동(부천시원미구), 심곡2동(부천시원미구), 심곡3동(부천시원미구), 원미1동(부천시원미구), 원미2동(부천시원미구), 춘의동(부천시원미구), 도당동(부천시원미구)"
